tweet,label
salam dba nti zwina u ana zwin 3lk haja 3adia hadi mais wakha hkk 3jbtini u ghngol lik bli tu me plait u khsk tfr7i hit ana hua le bogos dial agdal u ila mabghitich idk feh wlkn sara7a khsk tbghi bzz alflifla ylh nkhlik tjwbi u aahh khodi w9tk azin,2
i9darr 9ssad barmaja lltasswiir hit kolchii kikoun mwjd o m9ad 9bl tasswir,1
ana daba tansm3 ra3ak allah b sout saad 3la 9anatosouto brayi7 ala3ssab,0
nti hna ana mafrasiich yalah khlinaa taydkhl ltrend lmaghribiii,1
ana tfarjt waa9fa o ma9dartch nthark mn hda tv hhhdaba 3aabach jiiit diro liha 39al kant zwwina b sawt bassouma,0
darori mani n5admo oghniya n5aliwha 7ta tssali ana diman kan5dam dyal ihab o sohila o kan5rj ma3rftch wach kat7sab,1
كلو حلوو',0
lyum aytla7 monda dyal nouvo la mtl3ch f trending an7qd 3la zaml boh had publique hitach ki khliw lmossiqa wki tmzko lkhora2,2
khoya hicham ça va 3lik ghir m3a alkhadma ou tlawi7 ta3 zman,1
اللهم زيد وبارك ',0
ba9i ma3alnoch 3la asmaa kamlin mais sma3t chi wehdin galo 9alha f radio 3and montassir ana masma3tch,1
اللهم وفق وسدد خطى السيد عبد الإله بن كيران  لما تحب و ترضى واجعله مفتاح للخير مغلاق للشر ، آمر بالمعروف ناهي عن المنكر',0
هذه الزاوية عبارة عن شركة وراثية تنتقل أبا عن جد و الأولى أن تنتقل الزعامة بالشورى إلى الأتقى فالأتقى. أما فيما يخص التقريب بين الشعوب فالإسلام يبتغي هذا منذ ظهوره و لا داعي لاستغلاله من طرف هذه الفئة المبتدعة.',0
عفوفه ابدعتيييي الفيديو رائع وبقوووه الله يوفقك ياارب ❤️❤️﻿',0
bghit ndir chi blan koulchi kayn walakin malghitch m3a men,2
والدولة مسايرهم فخططهم الجهنمية',2
"الگيرا فاوكرانيا. واش كانت جرائم ضد الانسانية فپوتشا بعد اكتشاف قتلى مدنيين. اوكرانيا كتتهم موسكو.. وروسيا: صور كييف استفزاز جديد ما عندنا علاقة بيه,",1
aji lkhas nchof wach n9dar nsa3dak,0
الله يحفظك و شكرا على رسالتك المشجعة',0
بالتوفيق والنجاح ان شاء الله',0
"رئيس الحكومة الصبليوني رد على تصويت البرلمان من القصر الملكي: اييه مبادرة الحكم الذاتي الاساس الاكثر واقعية وجدية ومصداقية لحل قضية الصحرا,",1
hhhhhhhhhhhh ta ana radi n9ara3 wydad + real madrid waa bzaaf,1
o layam 9odamha t3amel m3a nass mohhimin f nadarek,0
hhhhh iwa rakant ghir tisskatiya mzawra 3tini tweeter dyalha nchouf ila nssahbat lay3awnha,2
"“إل اسبانيول” : ها علاش المغرب كيشكل تهديد عسكري لإسبانيا,",1
اول حزب يتكلم على سجن تزمامارت الرفيق بنسعيد الذي تكلم عليه في البرلمان في وقت لم بجزاء احد ان يتفوه بكلمة واحدة,0
"الكَيرا فأوكرانيا.. الجيش الروسي قصف 58 هدف عسكري بالليل وكيوجد يسيطر على إقليم “دونباس” والجنوب الأوكراني كلو,",1
tsnay njiib lik wahd dj sakn f rabat,1
raho t9il ghir ihal n9olak pk wch fih allah raho madrot,1
الجمال الفتان الذي أبدعه الله في خلقه فهيا لنزوره لكي نعشقه. ',0
"بوعياش: كاين غموض فالإطار القانوني الخاص بجريمة الابتزاز الجنسي وماكايناش قواعد إجرائية واضحة كتنظم عمليات البحث فجرائم الإتجار فالبشر,",1
kayn sanfour ghadbane oukayn gribiz ghadbane 😂,2
يتشدقوب بدولة الديمقراطية و الحرية و يمارسون كل اشكال العنف و القمع لاسكات الشعب,2
و لي شفر فلوس الشعب و خداهم لبناما و سويسرا نسمحو ليه تاهوا ؟ ',2
برافو خطوة موفقة في علوم التكنلوجيا تضاف الي سجل المغرب البطل وستكون له مهام عديدة في استكشاف مايدور علي الارض وردع العدو الطامع ',0
الف مبروك خويا دوزى رك تستحقه حيت صوتك ماشي اي صوت رك كنت رائع احبك وكفى',0
خاصووووووووو يبق هو رئيس الحكومة حدى الملك مايخاف على جيمو,0
hajar tssetetti rah barçaoui la3ba et toi tu vois la bohota,2
hhh tatw9a3 mli tabghi haja yalah tat3akal lik lmsayilwach sma3tiha ola ghatsnay momo inazal l7al9a had l3chiya,1
"خارجية اسبانيا ردات على قرار الجبهة بقطع العلاقات: غانبقاو فاتحين قنوات الإتصال مع البوليساريو والحوار هو الحل,",1
"تقرير رسمي: 83537 محابسي دارو جوج جلبات من الفاكسان ديال كورونا و4901 اللي دارو الثالثة,",1
lwa7d howa li ylo7 liha w ymchi ychfar xhi dbaba dkchi d gta,2
jat ghezala khanssa okhemiss 3lik ya doddo nti 3arfa che7al kanbghiwak,0
"بنك أفريقيا فورطة بعد اعتقال مديرو العام لحليسي,",1
les amies chi wa7d sakn f benjdia ici,1
ياربي السلامة علي مغرب كف دير لا حول ولا قوة إلا بالله العلي العظيم حسبنا الله ونعم الوكيل في هذ المسؤولين......؟؟؟ ',2
تشويه إسم العلم والدعوة',2
dahkouni fans mohafida heta homa baghin yerabhou jabouha heta f radio hhhhhhh,1
la matkdebch 3la deri hhhhh machi 7it mwa3et 7it sifet certificat l fakhir 3la 9bl l equipe national w l3eb contre asfi,1
sadma kanat 9wiya hhhhhh maywaslona ch 7ta sba3 sghir dyal rajlina stk stk 3as 3ada mé dada hhhhhhhhh,2
. انت فنان ياحبيبي',0
kol sanah ou nta bi khir 3o9bal l10,0
منور يا فنان',0
chfna l7al9a o 3awdna chfnaha sara7a la yomal min choftak wala min soutak rbi i7fdak lina wld bladi,0
emmm ghatji mfechklaa ila kan caftan khasso ikon moderne kesswa ktar mahowa caftan,1
siri lah iligiha lik lah i3tik cghi mosiba kkolchi ki d3i fik lah youmhil la youhmil raki dalma lbent mat3rafi ach ghad iw9a3 lik,2
hanona raki charfti maghreb btayboubat 9albak o 3andak jamhour kbir bzzf ghanili maghrebiya o slami lihab,0
"عصابة جديدة كتزور وثائق الحصول على “فيزا شنكَن” ففاس.. بدات المحاكمة فالجنايات الاستئنافية وها التهم اللي عليهم,",1
جمهور العرجاء اوباش ومائتين الفتن في اي مدينة حمير الموقف',2
kheti salma nechri kif ma bghiti momkin tnechri bla ma t7eti tag ibtissam wila bghiti t7otih machi mochkil w nochri bra7tek,1
"“سوق” الغش فالامتحانات خرج على طالب فوجدة.. لقاو عندو 33 إيكوتور سونفيل وأكثر من 450 باتري – تصويرة,",1
موقع وليلي ، مجموعة أثرية رائعة بالمغرب',0
ga3 dakchi li rd3ato matfere9ch mzyan 😶,2
"لتشديد التدابير الأمنية فالمكان.. لجنة مختلطة مشات لضريح “مولاي دريس” ففاس,",1
onti dayaza toli 3lina chofina wache hna labase onti dayza matbahkli 3lina jmhourak radi itsta otli 3lina,0
"گرايدية فالبوليس كيتحاكمو ففاس بسبب التستر على أنشطة بزناسة,",1
نحن ضد سياسة كول ووكل...نحن ضد الفساد والاستبداد...نحن مع الاصلاح...نحن مع تكافؤ الفرص...مع التوزيع العادل للثروات...,0
لا نريد اي لاعب اخر في المنتخب..يكفي المشاركة بلاعبين الدين تحملو عبىء الاقصائيات.فلا يعقل ان يشارك لاعب في الاقصائيات حتى يحقق الهدف و يىأتي بلاعب اخر مكانه الى المنديال. ',2
best chanson ya lm3alm mais sahla 3la l3rab mais hna ktar lina lklma ljamila w lmozona rej3na layam abdlhadi ton papa,0
ماشاء الله على عفاف الغالية ، إشتقنا إلى تطوان وأهلها ، مزيداً من التألق والإبداع ☺️💜 وفقكِ الله﻿ ',0
"“بوديموس” الإسباني قدم مشروع قانون لـ”الكونگريسو” خاص بتجنيس اللي تولدو فالصحرا قبل 1976,",1
"القانون فوق كولشي.. الأحرار جمد عضوية البرلماني النافذ بفاس الفايق وخوه بسبب التهم الثقيلة لي متورطين فيها,",1
sabho ✅3la khair 👁️li fan diawli ✅l3zaz ✅ ghdda inchallah✅ l parti 784 youtobe💖 abonur✅ kif ✅sbaht o✅ kolchi✅ lhmam🕊️ ki sbah ✅tahwa baido 💖✅ola✅ mazal ✅ n3asadddrari🛌,0
promo aghanihom kiferchohom dkhalt daba di tssonami fiha chi 100000 ochihaja,1
"بسباب التحذيرات الأمنية اللي لونصاها المغرب.. مدريد غادي تبلغ “الناتو” مخاوفها من خطر “داعش” فمنطقة الساحل على جزر كناريا,",1
"الكَيرا فأوكرانيا كملات شهرين.. اليوم داز شاعل بين القوات الروسية والأوكرانية فمناطق ماريوبول وخاركيف وميكولايف,",1
sana hilwaaaa ya gammiiil lt3 l39baal l 100 ^^,0
"عصيد لـ”كَود”: الفصل 222 من القانون الجنائي ماعندو علاقة بالواقع المغربي ديال دبا وكنطالبو الحكومة الحالية تدير تعديلات على فصول الحريات الفردية,",1
راه قال الحقيقة مابغيناش نكون عرب.. شكون اللي كان السبب فحروب الشرق الأوسط ياك بسباب الحكام العرب الخونة.. هوما سباب الدمار .. العرب جايبين الذل',2
ولخير للجميع والدنيا تبقـــى تبقى أمان لجميع',0
"بوليس مكناس و بتنسيق مع “الديستي” طيحو ريزو كيروجو دوايات كونطربوند – تصويرة,",1
machi ne3tadro manha mais man3ayrouhach o safé bazaf 3liha 3tidar kon ghir hayadtiha,2
looool kant diyal lma daba dow hhhh,1
الله يسعد مساك وقلبك الطيب لعز ',0
لأنـــنــــا كبـــــرنا فيها ... لــــن ننــكــر خــيرها',0
وخويا تبارك الله عليك شرح مفصل وزويين.',0
لكن العشر سنوات الاخيرة لاعلاقة ميوعة في كل البرامج و بدون جديد و اذا حققت نسب مشاهدة فذلك راجع لتعلقنا بالانتاجات المغربية ',2
raniaa hhh ra bezaf knt dayralihom bloc mn ayam academy hta ana mnhom ohaydato ama hiya lay3amrha dar hhh,0
هده مبادرة جيدة من الحكومة للاننا نحن الموظغين نتقاضى رواتب ضخمة,2
khtiii chnoo lmo7tawa dial had l video ana ra macheft walouu,1
3lina o 3lik rbi idkhlo 3lik bisa7a o salama o ra7t lbal,0
الدولة تمارس ألعنصرية ضد مواطنيها هل نحن الأمازيغ مواطنين من الدرجة التانية',2
تحية كبيرة للقائد مبارك بوصوفة وايضا لفريق الجزيرة الاماراتي الشقيق على تمثيله للعرب احسن تمثيل',0
انها العقدة يا سلام المعنى الحقيقي لكلمة (ممصروطش ليه)',2
"المغرب والسعودية اتافقو على خارطة طريق لخلق منظومة صناعية متكاملة,",1
اشهد بربي ان هدا الرجل الوحيد اللدي يستحق رئاسة الحكومة واشهد بربي ان نيته صافية ورجل متواضع بنكيران ولد الشعب والولاية التانية ان شاء الله تعالى',0
تحراميات ديال لمغاربة فين مشاو سبوعة لعز لولاد بلادي نفتخر بهم جميعاً ',0
مبروووك كل الخير والموفقيه ان شالله',0
"مرا بزناسة شدوها فمراكش.. ها شحال من قرقوبية جابت من الشمال,",1
hhh fhamator ma3arfnach 3lach dawyin,1
بعتو فينا وشريتو ',2
"نصب اكبر كلينيك تجميل على المتبرعين. ها اش قرر قاضي التحقيق فحق المتهم الدكتور التازي ومراتو وخوه وباقي المتهمين,",1
ما شاء الله تعالى',0
جرادة بلاد فين كبر ابي الله يرحمو.ابي كان يشتغل في هدا المنجم.يجب إعارة اهتمام لهؤلاء العمال.والله لا حرام',2
sana wach ma b4itich tadwi t5alina nodo na3so wala chno,1
